Timestamp_IST,Symbol,State,Regime,Open,High,Low,Close,Volume,Velocity_10m,ATR_14,Trend_20,Would_ACTION,Reason
2025-12-28 08:03:00,ETH/USD,WAIT,CHOP,2946.31,2947.78,2946.3,2947.78,0.46175297,0.1077,0.0000,0,-,-
2025-12-28 08:03:00,SOL/USD,WAIT,CHOP,124.21,124.28,124.21,124.28,1.26059671,0.1450,0.0000,0,-,-
2025-12-28 08:03:00,DOGE/USD,WAIT,CHOP,0.1241273,0.1241345,0.1241273,0.1241345,25.85286938,0.0084,0.0000,0,-,-
2025-12-28 08:03:00,PEPE/USD,WAIT,CHOP,4.164e-06,4.164e-06,4.164e-06,4.164e-06,461593.85,0.1684,0.0000,0,-,-
2025-12-28 08:03:00,WIF/USD,WAIT,CHOP,0.3169,0.3169,0.3169,0.3169,0.0,0.0632,0.0000,0,-,-
2025-12-28 08:03:00,SHIB/USD,WAIT,CHOP,7.37e-06,7.37e-06,7.36e-06,7.36e-06,106918138.72444,0.0000,0.0000,0,-,-
2025-12-28 08:03:00,BONK/USD,WAIT,CHOP,8.075e-06,8.075e-06,8.075e-06,8.075e-06,238012.13,0.2234,0.0000,0,-,-
2025-12-28 08:03:00,NEAR/USD,WAIT,CHOP,1.59,1.59,1.59,1.59,0.0,0.0000,0.0000,0,-,-
2025-12-28 08:03:00,FET/USD,WAIT,CHOP,0.2157,0.2157,0.2157,0.2157,125.43992,0.0928,0.0000,0,-,-
2025-12-28 08:04:00,BTC/USD,WAIT,CHOP,87782.0,87786.0,87782.0,87785.9,0.01046136,0.0652,0.0000,0,-,-
2025-12-28 08:04:00,ETH/USD,WAIT,CHOP,2947.75,2947.75,2947.01,2947.01,1.45984354,0.0815,0.0000,0,-,-
2025-12-28 08:04:00,SOL/USD,WAIT,CHOP,124.27,124.27,124.27,124.27,1.29005818,0.1370,0.0000,0,-,-
2025-12-28 08:04:00,DOGE/USD,WAIT,CHOP,0.1241185,0.1241185,0.1241185,0.1241185,16.39,-0.0045,0.0000,0,-,-
2025-12-28 08:04:00,PEPE/USD,WAIT,CHOP,4.167e-06,4.167e-06,4.167e-06,4.167e-06,317622.0,0.2406,0.0000,0,-,-
2025-12-28 08:04:00,WIF/USD,WAIT,CHOP,0.3169,0.3169,0.3169,0.3169,0.0,0.0632,0.0000,0,-,-
2025-12-28 08:04:00,SHIB/USD,WAIT,CHOP,7.36e-06,7.36e-06,7.36e-06,7.36e-06,0.0,0.0000,0.0000,0,-,-
2025-12-28 08:04:00,BONK/USD,WAIT,CHOP,8.075e-06,8.075e-06,8.075e-06,8.075e-06,0.0,0.2234,0.0000,0,-,-
2025-12-28 08:04:00,NEAR/USD,WAIT,CHOP,1.59,1.59,1.59,1.59,0.0,0.0000,0.0000,0,-,-
2025-12-28 08:04:00,FET/USD,WAIT,CHOP,0.2157,0.2157,0.2157,0.2157,0.0,0.0928,0.0000,0,-,-
2025-12-28 08:05:00,BTC/USD,WAIT,CHOP,87786.0,87786.0,87785.9,87786.0,0.12662016,0.0653,0.0000,0,-,-
2025-12-28 08:05:00,ETH/USD,WAIT,CHOP,2947.0,2947.0,2945.8,2945.8,82.04932466,0.0404,0.0000,0,-,-
2025-12-28 08:05:00,SOL/USD,WAIT,CHOP,124.27,124.27,124.18,124.19,9.2248313,0.0725,0.0000,0,-,-
2025-12-28 08:05:00,DOGE/USD,WAIT,CHOP,0.124056,0.124056,0.124056,0.124056,39658.83086059,-0.0549,0.0000,0,-,-
2025-12-28 08:05:00,PEPE/USD,WAIT,CHOP,4.166e-06,4.166e-06,4.164e-06,4.166e-06,121474063.56081,0.2165,0.0000,0,-,-
2025-12-28 08:05:00,WIF/USD,WAIT,CHOP,0.3169,0.3169,0.3169,0.3169,0.0,0.0632,0.0000,0,-,-
2025-12-28 08:05:00,SHIB/USD,WAIT,CHOP,7.36e-06,7.36e-06,7.36e-06,7.36e-06,0.0,0.0000,0.0000,0,-,-
2025-12-28 08:05:00,BONK/USD,WAIT,CHOP,8.075e-06,8.075e-06,8.075e-06,8.075e-06,0.0,0.2234,0.0000,0,-,-
2025-12-28 08:05:00,NEAR/USD,WAIT,CHOP,1.59,1.59,1.59,1.59,0.0,0.0000,0.0000,0,-,-
2025-12-28 08:05:00,FET/USD,WAIT,CHOP,0.2157,0.2157,0.2157,0.2157,0.0,0.0928,0.0000,0,-,-
2025-12-28 08:06:00,BTC/USD,WAIT,CHOP,87786.0,87786.0,87785.9,87785.9,0.14030508,0.0652,0.0000,0,-,-
2025-12-28 08:06:00,ETH/USD,WAIT,CHOP,2946.17,2946.21,2946.1,2946.1,1.67412195,0.0506,0.0000,0,-,-
2025-12-28 08:06:00,SOL/USD,WAIT,CHOP,124.18,124.21,124.18,124.2,20.98323062,0.0806,0.0000,0,-,-
2025-12-28 08:06:00,DOGE/USD,WAIT,CHOP,0.1240559,0.1240559,0.1240558,0.1240558,40701.92268932,-0.0550,0.0000,0,-,-
2025-12-28 08:06:00,PEPE/USD,WAIT,CHOP,4.167e-06,4.17e-06,4.166e-06,4.17e-06,9470765.95,0.3127,0.0000,0,-,-
2025-12-28 08:06:00,WIF/USD,WAIT,CHOP,0.3169,0.3169,0.3169,0.3169,0.0,0.0632,0.0000,0,-,-
2025-12-28 08:06:00,SHIB/USD,WAIT,CHOP,7.35e-06,7.35e-06,7.35e-06,7.35e-06,1078233.16298,-0.1359,0.0000,0,-,-
2025-12-28 08:06:00,BONK/USD,WAIT,CHOP,8.075e-06,8.075e-06,8.075e-06,8.075e-06,0.0,0.2234,0.0000,0,-,-
2025-12-28 08:06:00,NEAR/USD,WAIT,CHOP,1.593,1.593,1.593,1.593,4.04188178,0.1887,0.0000,0,-,-
2025-12-28 08:06:00,FET/USD,WAIT,CHOP,0.2157,0.2157,0.2157,0.2157,0.0,0.0928,0.0000,0,-,-
2025-12-28 08:07:00,BTC/USD,WAIT,CHOP,87785.9,87786.0,87785.9,87786.0,0.00445948,0.0653,0.0000,0,-,-
2025-12-28 08:07:00,ETH/USD,WAIT,CHOP,2946.23,2946.28,2946.11,2946.11,0.01861747,0.0509,0.0000,0,-,-
2025-12-28 08:07:00,SOL/USD,WAIT,CHOP,124.21,124.21,124.17,124.17,118.29884346,0.0564,0.0000,0,-,-
2025-12-28 08:07:00,DOGE/USD,WAIT,CHOP,0.1240559,0.1240559,0.1240537,0.1240537,331.69944722,-0.0567,0.0000,0,-,-
2025-12-28 08:07:00,PEPE/USD,WAIT,CHOP,4.169e-06,4.169e-06,4.168e-06,4.168e-06,55880470.0,0.2646,0.0000,0,-,-
2025-12-28 08:07:00,WIF/USD,WAIT,CHOP,0.3169,0.3169,0.3169,0.3169,0.0,0.0632,0.0000,0,-,-
2025-12-28 08:07:00,SHIB/USD,WAIT,CHOP,7.35e-06,7.35e-06,7.35e-06,7.35e-06,0.0,-0.1359,0.0000,0,-,-
2025-12-28 08:07:00,BONK/USD,WAIT,CHOP,8.075e-06,8.075e-06,8.075e-06,8.075e-06,0.0,0.2234,0.0000,0,-,-
2025-12-28 08:07:00,NEAR/USD,WAIT,CHOP,1.593,1.593,1.593,1.593,0.0,0.1887,0.0000,0,-,-
2025-12-28 08:07:00,FET/USD,WAIT,CHOP,0.2159,0.2159,0.2159,0.2159,478.98818,0.1856,0.0000,0,-,-
2025-12-28 08:08:00,BTC/USD,WAIT,CHOP,87785.9,87786.0,87785.9,87785.9,0.00705417,0.0652,0.0000,0,-,-
2025-12-28 08:08:00,ETH/USD,WAIT,CHOP,2946.06,2946.07,2945.98,2945.98,0.06654681,0.0465,0.0000,0,-,-
2025-12-28 08:08:00,SOL/USD,WAIT,CHOP,124.2,124.2,124.2,124.2,2.27844804,0.0806,0.0000,0,-,-
2025-12-28 08:08:00,DOGE/USD,WAIT,CHOP,0.1240357,0.1240368,0.1240349,0.1240349,1223.67725616,-0.0719,0.0000,0,-,-
2025-12-28 08:08:00,PEPE/USD,WAIT,CHOP,4.168e-06,4.168e-06,4.167e-06,4.167e-06,2619058.0,0.2406,0.0000,0,-,-
2025-12-28 08:08:00,WIF/USD,WAIT,CHOP,0.3169,0.3169,0.3169,0.3169,0.0,0.0632,0.0000,0,-,-
2025-12-28 08:08:00,SHIB/USD,WAIT,CHOP,7.35e-06,7.35e-06,7.35e-06,7.35e-06,0.0,-0.1359,0.0000,0,-,-
2025-12-28 08:08:00,BONK/USD,WAIT,CHOP,8.076e-06,8.077e-06,8.076e-06,8.077e-06,12318000.0,0.2482,0.0000,0,-,-
2025-12-28 08:08:00,NEAR/USD,WAIT,CHOP,1.593,1.593,1.593,1.593,0.0,0.1887,0.0000,0,-,-
2025-12-28 08:08:00,FET/USD,WAIT,CHOP,0.2159,0.2159,0.2159,0.2159,0.0,0.1856,0.0000,0,-,-
2025-12-28 08:09:00,BTC/USD,WAIT,CHOP,87785.9,87785.9,87785.9,87785.9,0.00044385,0.0652,0.0000,0,-,-
2025-12-28 08:09:00,ETH/USD,WAIT,CHOP,2946.12,2946.12,2945.77,2945.77,0.02343722,0.0394,0.0000,0,-,-
2025-12-28 08:09:00,SOL/USD,WAIT,CHOP,124.19,124.19,124.15,124.18,84.83024545,0.0645,0.0000,0,-,-
2025-12-28 08:09:00,DOGE/USD,WAIT,CHOP,0.1240373,0.1240373,0.1240373,0.1240373,366.23010824,-0.0699,0.0000,0,-,-
2025-12-28 08:09:00,PEPE/USD,WAIT,CHOP,4.167e-06,4.167e-06,4.167e-06,4.167e-06,0.0,0.2406,0.0000,0,-,-
2025-12-28 08:09:00,WIF/USD,WAIT,CHOP,0.3168,0.3168,0.3167,0.3167,8714.85208,0.0000,0.0000,0,-,-
2025-12-28 08:09:00,SHIB/USD,WAIT,CHOP,7.35e-06,7.35e-06,7.35e-06,7.35e-06,0.0,-0.1359,0.0000,0,-,-
2025-12-28 08:09:00,BONK/USD,WAIT,CHOP,8.077e-06,8.077e-06,8.077e-06,8.077e-06,0.0,0.2482,0.0000,0,-,-
2025-12-28 08:09:00,NEAR/USD,WAIT,CHOP,1.593,1.593,1.593,1.593,0.0,0.1887,0.0000,0,-,-
2025-12-28 08:09:00,FET/USD,WAIT,CHOP,0.2159,0.2159,0.2158,0.2158,3457.23985339,0.1392,0.0000,0,-,-
2025-12-28 08:10:00,BTC/USD,WAIT,CHOP,87786.0,87786.0,87785.9,87786.0,0.07051662,0.0653,0.0000,0,-,-
2025-12-28 08:10:00,ETH/USD,WAIT,CHOP,2945.76,2945.77,2945.76,2945.77,0.28811917,0.0394,0.0000,0,-,-
2025-12-28 08:10:00,SOL/USD,WAIT,CHOP,124.17,124.17,124.12,124.13,6.77902088,0.0242,0.0000,0,-,-
2025-12-28 08:10:00,DOGE/USD,WAIT,CHOP,0.1240558,0.1240584,0.1240451,0.1240451,198.8,-0.0636,0.0000,0,-,-
2025-12-28 08:10:00,PEPE/USD,WAIT,CHOP,4.172e-06,4.172e-06,4.171e-06,4.171e-06,6726845.0,0.3368,0.0000,0,-,-
2025-12-28 08:10:00,WIF/USD,WAIT,CHOP,0.3167,0.3167,0.3167,0.3167,0.0,0.0000,0.0000,0,-,-
2025-12-28 08:10:00,SHIB/USD,WAIT,CHOP,7.35e-06,7.35e-06,7.35e-06,7.35e-06,1351081.0,-0.1359,0.0000,0,-,-
2025-12-28 08:10:00,BONK/USD,WAIT,CHOP,8.077e-06,8.077e-06,8.077e-06,8.077e-06,0.0,0.2482,0.0000,0,-,-
2025-12-28 08:10:00,NEAR/USD,WAIT,CHOP,1.593,1.593,1.593,1.593,0.0,0.1887,0.0000,0,-,-
2025-12-28 08:10:00,FET/USD,WAIT,CHOP,0.2158,0.2158,0.2158,0.2158,0.0,0.1392,0.0000,0,-,-
2025-12-28 08:11:00,BTC/USD,WAIT,CHOP,87785.9,87786.0,87785.9,87786.0,0.01900513,0.0613,0.0000,0,-,-
2025-12-28 08:11:00,ETH/USD,WAIT,CHOP,2945.66,2945.7,2945.66,2945.7,0.08516588,0.0051,0.0000,0,-,-
2025-12-28 08:11:00,SOL/USD,WAIT,CHOP,124.15,124.15,124.14,124.14,119.20701964,-0.0403,0.0000,0,-,-
2025-12-28 08:11:00,DOGE/USD,WAIT,CHOP,0.1240451,0.1240451,0.1240451,0.1240451,0.0,-0.0541,0.0000,0,-,-
2025-12-28 08:11:00,PEPE/USD,WAIT,CHOP,4.171e-06,4.171e-06,4.171e-06,4.171e-06,0.0,0.2162,0.0000,0,-,-
2025-12-28 08:11:00,WIF/USD,WAIT,CHOP,0.3167,0.3167,0.3167,0.3167,0.0,-0.0631,0.0000,0,-,-
2025-12-28 08:11:00,SHIB/USD,WAIT,CHOP,7.36e-06,7.37e-06,7.36e-06,7.37e-06,19318313.0,0.1359,0.0000,0,-,-
2025-12-28 08:11:00,BONK/USD,WAIT,CHOP,8.083e-06,8.083e-06,8.083e-06,8.083e-06,61561301.49697,0.3227,0.0000,0,-,-
2025-12-28 08:11:00,NEAR/USD,WAIT,CHOP,1.593,1.593,1.593,1.593,0.0,0.1887,0.0000,0,-,-
2025-12-28 08:11:00,FET/USD,WAIT,CHOP,0.2158,0.2158,0.2158,0.2158,0.0,0.1392,0.0000,0,-,-
2025-12-28 08:12:00,BTC/USD,WAIT,CHOP,87786.0,87786.0,87786.0,87786.0,0.00435668,0.0431,0.0000,0,-,-
2025-12-28 08:12:00,ETH/USD,WAIT,CHOP,2945.56,2945.56,2945.0,2945.42,33.07611359,-0.0302,0.0000,0,-,-
2025-12-28 08:12:00,SOL/USD,WAIT,CHOP,124.15,124.15,124.14,124.14,1.24633,-0.0483,0.0000,0,-,-
2025-12-28 08:12:00,DOGE/USD,WAIT,CHOP,0.12406,0.12406,0.12406,0.12406,200.0,-0.0553,0.0000,0,-,-
2025-12-28 08:12:00,PEPE/USD,WAIT,CHOP,4.17e-06,4.172e-06,4.17e-06,4.172e-06,12346960.0,0.1440,0.0000,0,-,-
2025-12-28 08:12:00,WIF/USD,WAIT,CHOP,0.3168,0.3168,0.3168,0.3168,1577.88787,-0.0316,0.0000,0,-,-
2025-12-28 08:12:00,SHIB/USD,WAIT,CHOP,7.35e-06,7.35e-06,7.35e-06,7.35e-06,5298013.0,-0.1359,0.0000,0,-,-
2025-12-28 08:12:00,BONK/USD,WAIT,CHOP,8.083e-06,8.083e-06,8.083e-06,8.083e-06,0.0,0.1363,0.0000,0,-,-
2025-12-28 08:12:00,NEAR/USD,WAIT,CHOP,1.593,1.593,1.593,1.593,0.0,0.1887,0.0000,0,-,-
2025-12-28 08:12:00,FET/USD,WAIT,CHOP,0.2158,0.2158,0.2158,0.2158,0.0,-0.0463,0.0000,0,-,-
2025-12-28 08:13:00,BTC/USD,WAIT,CHOP,87786.0,87786.0,87785.9,87786.0,0.08422293,0.0080,0.0000,0,-,-
2025-12-28 08:13:00,ETH/USD,WAIT,CHOP,2945.26,2945.26,2945.26,2945.26,0.30906075,-0.0855,0.0000,0,-,-
2025-12-28 08:13:00,SOL/USD,WAIT,CHOP,124.15,124.15,124.15,124.15,0.2285006,-0.1046,0.0000,0,-,-
2025-12-28 08:13:00,DOGE/USD,WAIT,CHOP,0.12406,0.12406,0.12406,0.12406,0.0,-0.0600,0.0000,0,-,-
2025-12-28 08:13:00,PEPE/USD,WAIT,CHOP,4.172e-06,4.172e-06,4.172e-06,4.172e-06,302290.0,0.1921,0.0000,0,-,-
2025-12-28 08:13:00,WIF/USD,WAIT,CHOP,0.3168,0.3168,0.3168,0.3168,0.0,-0.0316,0.0000,0,-,-
2025-12-28 08:13:00,SHIB/USD,WAIT,CHOP,7.35e-06,7.35e-06,7.35e-06,7.35e-06,0.0,-0.1359,0.0000,0,-,-
2025-12-28 08:13:00,BONK/USD,WAIT,CHOP,8.083e-06,8.083e-06,8.083e-06,8.083e-06,0.0,0.0991,0.0000,0,-,-
2025-12-28 08:13:00,NEAR/USD,WAIT,CHOP,1.593,1.593,1.593,1.593,0.0,0.1887,0.0000,0,-,-
2025-12-28 08:13:00,FET/USD,WAIT,CHOP,0.2158,0.2158,0.2158,0.2158,0.0,0.0464,0.0000,0,-,-
2025-12-28 08:14:00,BTC/USD,WAIT,CHOP,87786.0,87786.0,87785.9,87785.9,0.11910302,0.0000,4.1571,0,-,-
2025-12-28 08:14:00,ETH/USD,WAIT,CHOP,2945.24,2945.24,2945.21,2945.23,0.12552514,-0.0604,0.5200,0,-,-
2025-12-28 08:14:00,SOL/USD,WAIT,CHOP,124.14,124.16,124.14,124.16,4.04384677,-0.0885,0.0393,0,-,-
2025-12-28 08:14:00,DOGE/USD,WAIT,CHOP,0.12406,0.12406,0.12406,0.12406,0.0,-0.0471,0.0000,0,-,-
2025-12-28 08:14:00,PEPE/USD,WAIT,CHOP,4.172e-06,4.172e-06,4.172e-06,4.172e-06,0.0,0.1200,0.0000,0,-,-
2025-12-28 08:14:00,WIF/USD,WAIT,CHOP,0.3168,0.3168,0.3168,0.3168,0.0,-0.0316,0.0000,0,-,-
2025-12-28 08:14:00,SHIB/USD,WAIT,CHOP,7.35e-06,7.35e-06,7.35e-06,7.35e-06,0.0,-0.1359,0.0000,0,-,-
2025-12-28 08:14:00,BONK/USD,WAIT,CHOP,8.083e-06,8.083e-06,8.083e-06,8.083e-06,0.0,0.0991,0.0000,0,-,-
2025-12-28 08:14:00,NEAR/USD,WAIT,CHOP,1.593,1.593,1.593,1.593,0.0,0.1887,0.0002,0,-,-
2025-12-28 08:14:00,FET/USD,WAIT,CHOP,0.2157,0.2157,0.2156,0.2156,686.01015652,-0.0464,0.0001,0,-,-
2025-12-28 08:15:00,BTC/USD,WAIT,LOW_VOL,87786.0,87786.0,87785.9,87786.0,0.05485107,0.0000,3.9143,0,-,-
2025-12-28 08:15:00,ETH/USD,WAIT,LOW_VOL,2945.85,2945.85,2945.71,2945.71,2.74067654,-0.0031,0.4957,0,-,-
2025-12-28 08:15:00,SOL/USD,WAIT,LOW_VOL,124.18,124.18,124.17,124.17,52.96753796,-0.0161,0.0343,0,-,-
2025-12-28 08:15:00,DOGE/USD,WAIT,LOW_VOL,0.1240935,0.1240935,0.1240935,0.1240935,46.19,0.0302,0.0000,0,-,-
2025-12-28 08:15:00,PEPE/USD,ARM,LOW_VOL,4.174e-06,4.174e-06,4.174e-06,4.174e-06,102079845.0,0.1920,0.0000,0,-,-
2025-12-28 08:15:00,WIF/USD,WAIT,LOW_VOL,0.3168,0.3168,0.3168,0.3168,0.0,-0.0316,0.0000,0,-,-
2025-12-28 08:15:00,SHIB/USD,WAIT,LOW_VOL,7.36e-06,7.36e-06,7.36e-06,7.36e-06,176630434.7826,0.0000,0.0000,0,-,-
2025-12-28 08:15:00,BONK/USD,ARM,LOW_VOL,8.081e-06,8.088e-06,8.081e-06,8.088e-06,367513231.64449,0.1610,0.0000,0,-,-
2025-12-28 08:15:00,NEAR/USD,ARM,LOW_VOL,1.593,1.593,1.593,1.593,0.0,0.1887,0.0002,0,-,-
2025-12-28 08:15:00,FET/USD,WAIT,LOW_VOL,0.2156,0.2156,0.2156,0.2156,0.0,-0.0464,0.0001,0,-,-
2025-12-28 08:16:00,BTC/USD,WAIT,LOW_VOL,87786.0,87786.0,87785.9,87786.0,0.00669088,0.0001,2.7714,0,-,-
2025-12-28 08:16:00,ETH/USD,WAIT,LOW_VOL,2945.6,2945.6,2945.6,2945.6,0.0402524,-0.0170,0.4493,0,-,-
2025-12-28 08:16:00,SOL/USD,WAIT,LOW_VOL,124.17,124.17,124.14,124.15,8.76652516,-0.0403,0.0357,0,-,-
2025-12-28 08:16:00,DOGE/USD,WAIT,LOW_VOL,0.124113,0.1241131,0.1240729,0.1240729,11588.60669861,0.0138,0.0000,0,-,-
2025-12-28 08:16:00,PEPE/USD,WAIT,LOW_VOL,4.171e-06,4.171e-06,4.171e-06,4.171e-06,830198.0,0.0240,0.0000,0,-,Velocity Drop
2025-12-28 08:16:00,WIF/USD,WAIT,LOW_VOL,0.3168,0.3168,0.3168,0.3168,0.0,-0.0316,0.0000,0,-,-
2025-12-28 08:16:00,SHIB/USD,ARM,LOW_VOL,7.36e-06,7.37e-06,7.36e-06,7.37e-06,10479648.54645,0.2721,0.0000,0,-,-
2025-12-28 08:16:00,BONK/USD,ARM,LOW_VOL,8.088e-06,8.088e-06,8.088e-06,8.088e-06,0.0,0.1610,0.0000,0,-,-
2025-12-28 08:16:00,NEAR/USD,WAIT,LOW_VOL,1.593,1.593,1.593,1.593,0.0,0.0000,0.0002,0,-,Velocity Drop
2025-12-28 08:16:00,FET/USD,WAIT,LOW_VOL,0.2157,0.2157,0.2157,0.2157,139.42479956,0.0000,0.0001,0,-,-
2025-12-28 08:17:00,BTC/USD,WAIT,LOW_VOL,87786.0,87786.0,87768.0,87768.0,0.23817119,-0.0205,1.8571,0,-,-
2025-12-28 08:17:00,ETH/USD,WAIT,LOW_VOL,2945.66,2945.73,2945.62,2945.62,0.38613058,-0.0166,0.3529,0,-,-
2025-12-28 08:17:00,SOL/USD,WAIT,LOW_VOL,124.15,124.16,124.15,124.16,0.55203858,-0.0081,0.0307,0,-,-
2025-12-28 08:17:00,DOGE/USD,WAIT,LOW_VOL,0.1240959,0.124096,0.1240189,0.1240189,928.12945798,-0.0281,0.0000,0,-,-
2025-12-28 08:17:00,PEPE/USD,WAIT,LOW_VOL,4.169e-06,4.169e-06,4.169e-06,4.169e-06,1198408.0,0.0240,0.0000,0,-,-
2025-12-28 08:17:00,WIF/USD,WAIT,LOW_VOL,0.3168,0.3168,0.3168,0.3168,0.0,-0.0316,0.0000,0,-,-
2025-12-28 08:17:00,SHIB/USD,WAIT,LOW_VOL,7.36e-06,7.36e-06,7.35e-06,7.35e-06,26000000.0,0.0000,0.0000,0,-,Velocity Drop
2025-12-28 08:17:00,BONK/USD,WAIT,LOW_VOL,8.088e-06,8.088e-06,8.088e-06,8.088e-06,0.0,0.1610,0.0000,0,-,Trend Mismatch
2025-12-28 08:17:00,NEAR/USD,WAIT,LOW_VOL,1.593,1.593,1.593,1.593,0.0,0.0000,0.0002,0,-,-
2025-12-28 08:17:00,FET/USD,ARM,LOW_VOL,0.2155,0.2155,0.2155,0.2155,523.6151,-0.1853,0.0001,0,-,-
2025-12-28 08:18:00,BTC/USD,WAIT,LOW_VOL,87768.0,87768.1,87768.0,87768.0,0.01834674,-0.0204,1.3643,0,-,-
2025-12-28 08:18:00,ETH/USD,WAIT,LOW_VOL,2945.31,2945.43,2945.18,2945.3,0.86284885,-0.0231,0.3293,0,-,-
2025-12-28 08:18:00,SOL/USD,WAIT,LOW_VOL,124.15,124.15,124.14,124.14,445.79619697,-0.0483,0.0314,0,-,-
2025-12-28 08:18:00,DOGE/USD,WAIT,LOW_VOL,0.1240189,0.1240189,0.1240189,0.1240189,689.67584152,-0.0129,0.0000,0,-,-
2025-12-28 08:18:00,PEPE/USD,WAIT,LOW_VOL,4.172e-06,4.172e-06,4.171e-06,4.171e-06,2594801.0,0.0960,0.0000,0,-,-
