Symbol,Timestamp_IST,Open,High,Low,Close,Volume
BONK/USD,2025-12-26 08:00:02,1.9999978594250077e-05,1.9999978594250077e-05,1.9999978594250077e-05,1.9999978594250077e-05,1000
NEAR/USD,2025-12-26 08:00:02,4.999958841452219,4.999958841452219,4.999958841452219,4.999958841452219,1000
FET/USD,2025-12-26 08:00:02,1.5000031121179043,1.5000031121179043,1.5000031121179043,1.5000031121179043,1000
BTC/USD,2025-12-26 08:00:04,89999.4784040881,89999.4784040881,89999.4784040881,89999.4784040881,1000
ETH/USD,2025-12-26 08:00:04,2999.99409635033,2999.99409635033,2999.99409635033,2999.99409635033,1000
SOL/USD,2025-12-26 08:00:04,149.9996671375748,149.9996671375748,149.9996671375748,149.9996671375748,1000
DOGE/USD,2025-12-26 08:00:04,0.15000067655127886,0.15000067655127886,0.15000067655127886,0.15000067655127886,1000
PEPE/USD,2025-12-26 08:00:04,1.0000031351322177e-05,1.0000031351322177e-05,1.0000031351322177e-05,1.0000031351322177e-05,1000
WIF/USD,2025-12-26 08:00:04,1.9999910849972906,1.9999910849972906,1.9999910849972906,1.9999910849972906,1000
SHIB/USD,2025-12-26 08:00:04,1.99996572391783e-05,1.99996572391783e-05,1.99996572391783e-05,1.99996572391783e-05,1000
BONK/USD,2025-12-26 08:00:04,2.0000286186170453e-05,2.0000286186170453e-05,2.0000286186170453e-05,2.0000286186170453e-05,1000
NEAR/USD,2025-12-26 08:00:04,4.999989935786921,4.999989935786921,4.999989935786921,4.999989935786921,1000
FET/USD,2025-12-26 08:00:04,1.5000073143813357,1.5000073143813357,1.5000073143813357,1.5000073143813357,1000
BTC/USD,2025-12-26 08:00:06,90000.29869501948,90000.29869501948,90000.29869501948,90000.29869501948,1000
ETH/USD,2025-12-26 08:00:06,3000.0051714914343,3000.0051714914343,3000.0051714914343,3000.0051714914343,1000
SOL/USD,2025-12-26 08:00:06,149.9983332712458,149.9983332712458,149.9983332712458,149.9983332712458,1000
DOGE/USD,2025-12-26 08:00:06,0.14999720431692792,0.14999720431692792,0.14999720431692792,0.14999720431692792,1000
PEPE/USD,2025-12-26 08:00:06,1.0000053500938938e-05,1.0000053500938938e-05,1.0000053500938938e-05,1.0000053500938938e-05,1000
WIF/USD,2025-12-26 08:00:06,2.000010058520907,2.000010058520907,2.000010058520907,2.000010058520907,1000
SHIB/USD,2025-12-26 08:00:06,1.999997614910658e-05,1.999997614910658e-05,1.999997614910658e-05,1.999997614910658e-05,1000
BONK/USD,2025-12-26 08:00:06,1.999981611212781e-05,1.999981611212781e-05,1.999981611212781e-05,1.999981611212781e-05,1000
NEAR/USD,2025-12-26 08:00:06,5.000087772550138,5.000087772550138,5.000087772550138,5.000087772550138,1000
FET/USD,2025-12-26 08:00:06,1.500024144508422,1.500024144508422,1.500024144508422,1.500024144508422,1000
BTC/USD,2025-12-26 08:00:08,90000.00922885648,90000.00922885648,90000.00922885648,90000.00922885648,1000
ETH/USD,2025-12-26 08:00:08,2999.9976561633857,2999.9976561633857,2999.9976561633857,2999.9976561633857,1000
SOL/USD,2025-12-26 08:00:08,150.00264712459656,150.00264712459656,150.00264712459656,150.00264712459656,1000
DOGE/USD,2025-12-26 08:00:08,0.1499993204722668,0.1499993204722668,0.1499993204722668,0.1499993204722668,1000
PEPE/USD,2025-12-26 08:00:08,1.000015482495468e-05,1.000015482495468e-05,1.000015482495468e-05,1.000015482495468e-05,1000
WIF/USD,2025-12-26 08:00:08,2.0000272542525566,2.0000272542525566,2.0000272542525566,2.0000272542525566,1000
SHIB/USD,2025-12-26 08:00:08,2.0000203736482842e-05,2.0000203736482842e-05,2.0000203736482842e-05,2.0000203736482842e-05,1000
BONK/USD,2025-12-26 08:00:08,2.000017542818633e-05,2.000017542818633e-05,2.000017542818633e-05,2.000017542818633e-05,1000
NEAR/USD,2025-12-26 08:00:08,4.999999684123235,4.999999684123235,4.999999684123235,4.999999684123235,1000
FET/USD,2025-12-26 08:00:08,1.4999895802490737,1.4999895802490737,1.4999895802490737,1.4999895802490737,1000
BTC/USD,2025-12-26 08:00:10,89999.213297296,89999.213297296,89999.213297296,89999.213297296,1000
ETH/USD,2025-12-26 08:00:10,3000.014078334712,3000.014078334712,3000.014078334712,3000.014078334712,1000
SOL/USD,2025-12-26 08:00:10,149.99881993991073,149.99881993991073,149.99881993991073,149.99881993991073,1000
DOGE/USD,2025-12-26 08:00:10,0.15000293322814448,0.15000293322814448,0.15000293322814448,0.15000293322814448,1000
PEPE/USD,2025-12-26 08:00:10,9.999986087644379e-06,9.999986087644379e-06,9.999986087644379e-06,9.999986087644379e-06,1000
WIF/USD,2025-12-26 08:00:10,2.000000924108912,2.000000924108912,2.000000924108912,2.000000924108912,1000
SHIB/USD,2025-12-26 08:00:10,1.999990864027249e-05,1.999990864027249e-05,1.999990864027249e-05,1.999990864027249e-05,1000
BONK/USD,2025-12-26 08:00:10,1.999999127239218e-05,1.999999127239218e-05,1.999999127239218e-05,1.999999127239218e-05,1000
NEAR/USD,2025-12-26 08:00:10,5.000102576164026,5.000102576164026,5.000102576164026,5.000102576164026,1000
FET/USD,2025-12-26 08:00:10,1.4999967679779533,1.4999967679779533,1.4999967679779533,1.4999967679779533,1000
BTC/USD,2025-12-26 08:00:12,89999.93802497027,89999.93802497027,89999.93802497027,89999.93802497027,1000
ETH/USD,2025-12-26 08:00:12,3000.003602216697,3000.003602216697,3000.003602216697,3000.003602216697,1000
SOL/USD,2025-12-26 08:00:12,150.00097330683562,150.00097330683562,150.00097330683562,150.00097330683562,1000
DOGE/USD,2025-12-26 08:00:12,0.14999891844146568,0.14999891844146568,0.14999891844146568,0.14999891844146568,1000
PEPE/USD,2025-12-26 08:00:12,9.999935851516831e-06,9.999935851516831e-06,9.999935851516831e-06,9.999935851516831e-06,1000
WIF/USD,2025-12-26 08:00:12,1.9999864901758881,1.9999864901758881,1.9999864901758881,1.9999864901758881,1000
SHIB/USD,2025-12-26 08:00:12,1.999981095408131e-05,1.999981095408131e-05,1.999981095408131e-05,1.999981095408131e-05,1000
BONK/USD,2025-12-26 08:00:12,1.999974910397688e-05,1.999974910397688e-05,1.999974910397688e-05,1.999974910397688e-05,1000
NEAR/USD,2025-12-26 08:00:12,4.999985728187692,4.999985728187692,4.999985728187692,4.999985728187692,1000
FET/USD,2025-12-26 08:00:12,1.5000145967556868,1.5000145967556868,1.5000145967556868,1.5000145967556868,1000
BTC/USD,2025-12-26 08:00:14,89998.95175523598,89998.95175523598,89998.95175523598,89998.95175523598,1000
ETH/USD,2025-12-26 08:00:14,2999.994820632481,2999.994820632481,2999.994820632481,2999.994820632481,1000
SOL/USD,2025-12-26 08:00:14,150.00203034206808,150.00203034206808,150.00203034206808,150.00203034206808,1000
DOGE/USD,2025-12-26 08:00:14,0.149999693253725,0.149999693253725,0.149999693253725,0.149999693253725,1000
PEPE/USD,2025-12-26 08:00:14,1.000004553984373e-05,1.000004553984373e-05,1.000004553984373e-05,1.000004553984373e-05,1000
WIF/USD,2025-12-26 08:00:14,1.999985753577658,1.999985753577658,1.999985753577658,1.999985753577658,1000
SHIB/USD,2025-12-26 08:00:14,1.9999975173390304e-05,1.9999975173390304e-05,1.9999975173390304e-05,1.9999975173390304e-05,1000
BONK/USD,2025-12-26 08:00:14,1.9999951468233326e-05,1.9999951468233326e-05,1.9999951468233326e-05,1.9999951468233326e-05,1000
NEAR/USD,2025-12-26 08:00:14,4.999892260815357,4.999892260815357,4.999892260815357,4.999892260815357,1000
FET/USD,2025-12-26 08:00:14,1.4999918673781465,1.4999918673781465,1.4999918673781465,1.4999918673781465,1000
BTC/USD,2025-12-26 08:00:16,89999.81871687004,89999.81871687004,89999.81871687004,89999.81871687004,1000
ETH/USD,2025-12-26 08:00:16,2999.9612510704505,2999.9612510704505,2999.9612510704505,2999.9612510704505,1000
SOL/USD,2025-12-26 08:00:16,150.0002037877414,150.0002037877414,150.0002037877414,150.0002037877414,1000
DOGE/USD,2025-12-26 08:00:16,0.14999698861038738,0.14999698861038738,0.14999698861038738,0.14999698861038738,1000
PEPE/USD,2025-12-26 08:00:16,9.999934197293725e-06,9.999934197293725e-06,9.999934197293725e-06,9.999934197293725e-06,1000
WIF/USD,2025-12-26 08:00:16,1.99998979118896,1.99998979118896,1.99998979118896,1.99998979118896,1000
SHIB/USD,2025-12-26 08:00:16,1.9999932406343672e-05,1.9999932406343672e-05,1.9999932406343672e-05,1.9999932406343672e-05,1000
BONK/USD,2025-12-26 08:00:16,2.000023952320928e-05,2.000023952320928e-05,2.000023952320928e-05,2.000023952320928e-05,1000
NEAR/USD,2025-12-26 08:00:16,4.9999445061023176,4.9999445061023176,4.9999445061023176,4.9999445061023176,1000
FET/USD,2025-12-26 08:00:16,1.5000413898723304,1.5000413898723304,1.5000413898723304,1.5000413898723304,1000
BTC/USD,2025-12-26 08:00:18,89999.21510617573,89999.21510617573,89999.21510617573,89999.21510617573,1000
ETH/USD,2025-12-26 08:00:18,3000.0527785563745,3000.0527785563745,3000.0527785563745,3000.0527785563745,1000
SOL/USD,2025-12-26 08:00:18,149.996213026306,149.996213026306,149.996213026306,149.996213026306,1000
DOGE/USD,2025-12-26 08:00:18,0.15000114872370895,0.15000114872370895,0.15000114872370895,0.15000114872370895,1000
PEPE/USD,2025-12-26 08:00:18,9.99997445316379e-06,9.99997445316379e-06,9.99997445316379e-06,9.99997445316379e-06,1000
WIF/USD,2025-12-26 08:00:18,1.9999871392153667,1.9999871392153667,1.9999871392153667,1.9999871392153667,1000
SHIB/USD,2025-12-26 08:00:18,1.9999927741118272e-05,1.9999927741118272e-05,1.9999927741118272e-05,1.9999927741118272e-05,1000
BONK/USD,2025-12-26 08:00:18,1.999984165194827e-05,1.999984165194827e-05,1.999984165194827e-05,1.999984165194827e-05,1000
NEAR/USD,2025-12-26 08:00:18,5.000058816686611,5.000058816686611,5.000058816686611,5.000058816686611,1000
FET/USD,2025-12-26 08:00:18,1.500029814849146,1.500029814849146,1.500029814849146,1.500029814849146,1000
BTC/USD,2025-12-26 08:00:20,89999.9646667649,89999.9646667649,89999.9646667649,89999.9646667649,1000
ETH/USD,2025-12-26 08:00:20,2999.978508774571,2999.978508774571,2999.978508774571,2999.978508774571,1000
SOL/USD,2025-12-26 08:00:20,150.0016419540593,150.0016419540593,150.0016419540593,150.0016419540593,1000
DOGE/USD,2025-12-26 08:00:20,0.149997018063299,0.149997018063299,0.149997018063299,0.149997018063299,1000
PEPE/USD,2025-12-26 08:00:20,1.0000072699956636e-05,1.0000072699956636e-05,1.0000072699956636e-05,1.0000072699956636e-05,1000
WIF/USD,2025-12-26 08:00:20,1.999951104585653,1.999951104585653,1.999951104585653,1.999951104585653,1000
SHIB/USD,2025-12-26 08:00:20,2.0000289298063947e-05,2.0000289298063947e-05,2.0000289298063947e-05,2.0000289298063947e-05,1000
BONK/USD,2025-12-26 08:00:20,2.0000361154049712e-05,2.0000361154049712e-05,2.0000361154049712e-05,2.0000361154049712e-05,1000
NEAR/USD,2025-12-26 08:00:20,5.00009485950483,5.00009485950483,5.00009485950483,5.00009485950483,1000
FET/USD,2025-12-26 08:00:20,1.4999600028832583,1.4999600028832583,1.4999600028832583,1.4999600028832583,1000
BTC/USD,2025-12-26 08:00:22,89999.50778473329,89999.50778473329,89999.50778473329,89999.50778473329,1000
ETH/USD,2025-12-26 08:00:22,3000.038767003379,3000.038767003379,3000.038767003379,3000.038767003379,1000
SOL/USD,2025-12-26 08:00:22,149.99986981564794,149.99986981564794,149.99986981564794,149.99986981564794,1000
DOGE/USD,2025-12-26 08:00:22,0.15000011633413668,0.15000011633413668,0.15000011633413668,0.15000011633413668,1000
PEPE/USD,2025-12-26 08:00:22,1.0000033388791005e-05,1.0000033388791005e-05,1.0000033388791005e-05,1.0000033388791005e-05,1000
WIF/USD,2025-12-26 08:00:22,1.999971232265921,1.999971232265921,1.999971232265921,1.999971232265921,1000
SHIB/USD,2025-12-26 08:00:22,2.0000048867125192e-05,2.0000048867125192e-05,2.0000048867125192e-05,2.0000048867125192e-05,1000
BONK/USD,2025-12-26 08:00:22,2.0000321753394756e-05,2.0000321753394756e-05,2.0000321753394756e-05,2.0000321753394756e-05,1000
NEAR/USD,2025-12-26 08:00:22,5.000049418961982,5.000049418961982,5.000049418961982,5.000049418961982,1000
FET/USD,2025-12-26 08:00:22,1.4999909334530541,1.4999909334530541,1.4999909334530541,1.4999909334530541,1000
BTC/USD,2025-12-26 08:00:24,89999.86859005225,89999.86859005225,89999.86859005225,89999.86859005225,1000
ETH/USD,2025-12-26 08:00:24,3000.0312625197885,3000.0312625197885,3000.0312625197885,3000.0312625197885,1000
SOL/USD,2025-12-26 08:00:24,149.99888650274454,149.99888650274454,149.99888650274454,149.99888650274454,1000
DOGE/USD,2025-12-26 08:00:24,0.1499979123999467,0.1499979123999467,0.1499979123999467,0.1499979123999467,1000
PEPE/USD,2025-12-26 08:00:24,9.99999846728978e-06,9.99999846728978e-06,9.99999846728978e-06,9.99999846728978e-06,1000
WIF/USD,2025-12-26 08:00:24,1.999982438443282,1.999982438443282,1.999982438443282,1.999982438443282,1000
SHIB/USD,2025-12-26 08:00:24,1.9999907531436803e-05,1.9999907531436803e-05,1.9999907531436803e-05,1.9999907531436803e-05,1000
BONK/USD,2025-12-26 08:00:24,2.000014901070214e-05,2.000014901070214e-05,2.000014901070214e-05,2.000014901070214e-05,1000
NEAR/USD,2025-12-26 08:00:24,5.000008770525098,5.000008770525098,5.000008770525098,5.000008770525098,1000
FET/USD,2025-12-26 08:00:24,1.500001962319188,1.500001962319188,1.500001962319188,1.500001962319188,1000
BTC/USD,2025-12-26 08:00:26,90000.635496814,90000.635496814,90000.635496814,90000.635496814,1000
ETH/USD,2025-12-26 08:00:26,2999.963714173314,2999.963714173314,2999.963714173314,2999.963714173314,1000
SOL/USD,2025-12-26 08:00:26,150.00115120460416,150.00115120460416,150.00115120460416,150.00115120460416,1000
DOGE/USD,2025-12-26 08:00:26,0.15000161564094958,0.15000161564094958,0.15000161564094958,0.15000161564094958,1000
PEPE/USD,2025-12-26 08:00:26,9.999970997087665e-06,9.999970997087665e-06,9.999970997087665e-06,9.999970997087665e-06,1000
WIF/USD,2025-12-26 08:00:26,2.000008070182843,2.000008070182843,2.000008070182843,2.000008070182843,1000
SHIB/USD,2025-12-26 08:00:26,2.0000408039509392e-05,2.0000408039509392e-05,2.0000408039509392e-05,2.0000408039509392e-05,1000
BONK/USD,2025-12-26 08:00:26,2.0000022171795973e-05,2.0000022171795973e-05,2.0000022171795973e-05,2.0000022171795973e-05,1000
NEAR/USD,2025-12-26 08:00:26,4.999997806234065,4.999997806234065,4.999997806234065,4.999997806234065,1000
FET/USD,2025-12-26 08:00:26,1.5000232932573576,1.5000232932573576,1.5000232932573576,1.5000232932573576,1000
BTC/USD,2025-12-26 08:00:28,90001.04196302638,90001.04196302638,90001.04196302638,90001.04196302638,1000
ETH/USD,2025-12-26 08:00:28,2999.965687955681,2999.965687955681,2999.965687955681,2999.965687955681,1000
SOL/USD,2025-12-26 08:00:28,150.00155352590238,150.00155352590238,150.00155352590238,150.00155352590238,1000
DOGE/USD,2025-12-26 08:00:28,0.14999918512227906,0.14999918512227906,0.14999918512227906,0.14999918512227906,1000
PEPE/USD,2025-12-26 08:00:28,1.0000080198572708e-05,1.0000080198572708e-05,1.0000080198572708e-05,1.0000080198572708e-05,1000
WIF/USD,2025-12-26 08:00:28,1.9999851118540644,1.9999851118540644,1.9999851118540644,1.9999851118540644,1000
SHIB/USD,2025-12-26 08:00:28,1.999990444835338e-05,1.999990444835338e-05,1.999990444835338e-05,1.999990444835338e-05,1000
BONK/USD,2025-12-26 08:00:28,2.0000131662524987e-05,2.0000131662524987e-05,2.0000131662524987e-05,2.0000131662524987e-05,1000
NEAR/USD,2025-12-26 08:00:28,4.999932511820046,4.999932511820046,4.999932511820046,4.999932511820046,1000
FET/USD,2025-12-26 08:00:28,1.5000205537198048,1.5000205537198048,1.5000205537198048,1.5000205537198048,1000
BTC/USD,2025-12-26 08:00:30,89998.52456164204,89998.52456164204,89998.52456164204,89998.52456164204,1000
ETH/USD,2025-12-26 08:00:30,2999.995920950748,2999.995920950748,2999.995920950748,2999.995920950748,1000
SOL/USD,2025-12-26 08:00:30,150.00073038888812,150.00073038888812,150.00073038888812,150.00073038888812,1000
DOGE/USD,2025-12-26 08:00:30,0.15000000494325158,0.15000000494325158,0.15000000494325158,0.15000000494325158,1000
PEPE/USD,2025-12-26 08:00:30,9.99989495424756e-06,9.99989495424756e-06,9.99989495424756e-06,9.99989495424756e-06,1000
WIF/USD,2025-12-26 08:00:30,1.9999923415817742,1.9999923415817742,1.9999923415817742,1.9999923415817742,1000
SHIB/USD,2025-12-26 08:00:30,1.9999659292861098e-05,1.9999659292861098e-05,1.9999659292861098e-05,1.9999659292861098e-05,1000
BONK/USD,2025-12-26 08:00:30,2.000011850402981e-05,2.000011850402981e-05,2.000011850402981e-05,2.000011850402981e-05,1000
NEAR/USD,2025-12-26 08:00:30,4.999989159601226,4.999989159601226,4.999989159601226,4.999989159601226,1000
FET/USD,2025-12-26 08:00:30,1.4999985732084202,1.4999985732084202,1.4999985732084202,1.4999985732084202,1000
BTC/USD,2025-12-26 08:00:32,90000.01747199423,90000.01747199423,90000.01747199423,90000.01747199423,1000
ETH/USD,2025-12-26 08:00:32,2999.964292268163,2999.964292268163,2999.964292268163,2999.964292268163,1000
SOL/USD,2025-12-26 08:00:32,149.99931063856513,149.99931063856513,149.99931063856513,149.99931063856513,1000
DOGE/USD,2025-12-26 08:00:32,0.14999927444226538,0.14999927444226538,0.14999927444226538,0.14999927444226538,1000
PEPE/USD,2025-12-26 08:00:32,9.999706895448027e-06,9.999706895448027e-06,9.999706895448027e-06,9.999706895448027e-06,1000
WIF/USD,2025-12-26 08:00:32,1.9999958321416555,1.9999958321416555,1.9999958321416555,1.9999958321416555,1000
SHIB/USD,2025-12-26 08:00:32,2.0000034431400387e-05,2.0000034431400387e-05,2.0000034431400387e-05,2.0000034431400387e-05,1000
BONK/USD,2025-12-26 08:00:32,2.0000165734927814e-05,2.0000165734927814e-05,2.0000165734927814e-05,2.0000165734927814e-05,1000
NEAR/USD,2025-12-26 08:00:32,4.999849215788512,4.999849215788512,4.999849215788512,4.999849215788512,1000
FET/USD,2025-12-26 08:00:32,1.49999463754534,1.49999463754534,1.49999463754534,1.49999463754534,1000
BTC/USD,2025-12-26 08:00:34,89998.84433605587,89998.84433605587,89998.84433605587,89998.84433605587,1000
ETH/USD,2025-12-26 08:00:34,2999.9658204544953,2999.9658204544953,2999.9658204544953,2999.9658204544953,1000
SOL/USD,2025-12-26 08:00:34,150.00107636376276,150.00107636376276,150.00107636376276,150.00107636376276,1000
DOGE/USD,2025-12-26 08:00:34,0.14999830565708938,0.14999830565708938,0.14999830565708938,0.14999830565708938,1000
PEPE/USD,2025-12-26 08:00:34,1.0000122182381023e-05,1.0000122182381023e-05,1.0000122182381023e-05,1.0000122182381023e-05,1000
WIF/USD,2025-12-26 08:00:34,1.9999863946786383,1.9999863946786383,1.9999863946786383,1.9999863946786383,1000
SHIB/USD,2025-12-26 08:00:34,1.9999838546856253e-05,1.9999838546856253e-05,1.9999838546856253e-05,1.9999838546856253e-05,1000
BONK/USD,2025-12-26 08:00:34,2.000004466088933e-05,2.000004466088933e-05,2.000004466088933e-05,2.000004466088933e-05,1000
NEAR/USD,2025-12-26 08:00:34,5.000000899293786,5.000000899293786,5.000000899293786,5.000000899293786,1000
FET/USD,2025-12-26 08:00:34,1.4999930025831143,1.4999930025831143,1.4999930025831143,1.4999930025831143,1000
BTC/USD,2025-12-26 08:00:36,89999.65797248555,89999.65797248555,89999.65797248555,89999.65797248555,1000
ETH/USD,2025-12-26 08:00:36,3000.0014567788853,3000.0014567788853,3000.0014567788853,3000.0014567788853,1000
SOL/USD,2025-12-26 08:00:36,150.0000509047069,150.0000509047069,150.0000509047069,150.0000509047069,1000
DOGE/USD,2025-12-26 08:00:36,0.14999839648302152,0.14999839648302152,0.14999839648302152,0.14999839648302152,1000
PEPE/USD,2025-12-26 08:00:36,9.999914492142331e-06,9.999914492142331e-06,9.999914492142331e-06,9.999914492142331e-06,1000
WIF/USD,2025-12-26 08:00:36,2.0000272695798027,2.0000272695798027,2.0000272695798027,2.0000272695798027,1000
SHIB/USD,2025-12-26 08:00:36,1.999992421194567e-05,1.999992421194567e-05,1.999992421194567e-05,1.999992421194567e-05,1000
BONK/USD,2025-12-26 08:00:36,1.999990051605538e-05,1.999990051605538e-05,1.999990051605538e-05,1.999990051605538e-05,1000
NEAR/USD,2025-12-26 08:00:36,4.999926924153128,4.999926924153128,4.999926924153128,4.999926924153128,1000
FET/USD,2025-12-26 08:00:36,1.499996144912082,1.499996144912082,1.499996144912082,1.499996144912082,1000
BTC/USD,2025-12-26 08:00:38,90000.00686747515,90000.00686747515,90000.00686747515,90000.00686747515,1000
ETH/USD,2025-12-26 08:00:38,3000.023125168007,3000.023125168007,3000.023125168007,3000.023125168007,1000
SOL/USD,2025-12-26 08:00:38,149.9994107022921,149.9994107022921,149.9994107022921,149.9994107022921,1000
DOGE/USD,2025-12-26 08:00:38,0.14999855438628754,0.14999855438628754,0.14999855438628754,0.14999855438628754,1000
PEPE/USD,2025-12-26 08:00:38,9.999934777519744e-06,9.999934777519744e-06,9.999934777519744e-06,9.999934777519744e-06,1000
WIF/USD,2025-12-26 08:00:38,2.0000023062525267,2.0000023062525267,2.0000023062525267,2.0000023062525267,1000
SHIB/USD,2025-12-26 08:00:38,2.00001529945832e-05,2.00001529945832e-05,2.00001529945832e-05,2.00001529945832e-05,1000
BONK/USD,2025-12-26 08:00:38,2.000000097572076e-05,2.000000097572076e-05,2.000000097572076e-05,2.000000097572076e-05,1000
NEAR/USD,2025-12-26 08:00:38,4.999975248107294,4.999975248107294,4.999975248107294,4.999975248107294,1000
FET/USD,2025-12-26 08:00:38,1.5000094180326105,1.5000094180326105,1.5000094180326105,1.5000094180326105,1000
BTC/USD,2025-12-26 08:00:40,89999.34469296354,89999.34469296354,89999.34469296354,89999.34469296354,1000
ETH/USD,2025-12-26 08:00:40,2999.9982035284675,2999.9982035284675,2999.9982035284675,2999.9982035284675,1000
SOL/USD,2025-12-26 08:00:40,149.99879691250237,149.99879691250237,149.99879691250237,149.99879691250237,1000
DOGE/USD,2025-12-26 08:00:40,0.1499996326676609,0.1499996326676609,0.1499996326676609,0.1499996326676609,1000
PEPE/USD,2025-12-26 08:00:40,1.0000126249674358e-05,1.0000126249674358e-05,1.0000126249674358e-05,1.0000126249674358e-05,1000
WIF/USD,2025-12-26 08:00:40,1.9999881536113078,1.9999881536113078,1.9999881536113078,1.9999881536113078,1000
SHIB/USD,2025-12-26 08:00:40,2.000029210912067e-05,2.000029210912067e-05,2.000029210912067e-05,2.000029210912067e-05,1000
BONK/USD,2025-12-26 08:00:40,1.999995008138216e-05,1.999995008138216e-05,1.999995008138216e-05,1.999995008138216e-05,1000
NEAR/USD,2025-12-26 08:00:40,4.999919694759879,4.999919694759879,4.999919694759879,4.999919694759879,1000
FET/USD,2025-12-26 08:00:40,1.5000277256117571,1.5000277256117571,1.5000277256117571,1.5000277256117571,1000
BTC/USD,2025-12-26 08:00:42,89999.08498011038,89999.08498011038,89999.08498011038,89999.08498011038,1000
ETH/USD,2025-12-26 08:00:42,3000.0188911448217,3000.0188911448217,3000.0188911448217,3000.0188911448217,1000
SOL/USD,2025-12-26 08:00:42,149.99853162838926,149.99853162838926,149.99853162838926,149.99853162838926,1000
DOGE/USD,2025-12-26 08:00:42,0.15000307961113754,0.15000307961113754,0.15000307961113754,0.15000307961113754,1000
PEPE/USD,2025-12-26 08:00:42,9.999923470015689e-06,9.999923470015689e-06,9.999923470015689e-06,9.999923470015689e-06,1000
WIF/USD,2025-12-26 08:00:42,1.999993424771494,1.999993424771494,1.999993424771494,1.999993424771494,1000
SHIB/USD,2025-12-26 08:00:42,1.999988529498834e-05,1.999988529498834e-05,1.999988529498834e-05,1.999988529498834e-05,1000
BONK/USD,2025-12-26 08:00:42,2.0000347962049614e-05,2.0000347962049614e-05,2.0000347962049614e-05,2.0000347962049614e-05,1000
NEAR/USD,2025-12-26 08:00:42,4.9999928623084635,4.9999928623084635,4.9999928623084635,4.9999928623084635,1000
FET/USD,2025-12-26 08:00:42,1.499991677858669,1.499991677858669,1.499991677858669,1.499991677858669,1000
BTC/USD,2025-12-26 08:00:44,89999.7225058936,89999.7225058936,89999.7225058936,89999.7225058936,1000
ETH/USD,2025-12-26 08:00:44,3000.0058073359423,3000.0058073359423,3000.0058073359423,3000.0058073359423,1000
SOL/USD,2025-12-26 08:00:44,149.99949735589638,149.99949735589638,149.99949735589638,149.99949735589638,1000
DOGE/USD,2025-12-26 08:00:44,0.15000166304165133,0.15000166304165133,0.15000166304165133,0.15000166304165133,1000
PEPE/USD,2025-12-26 08:00:44,9.999973743940173e-06,9.999973743940173e-06,9.999973743940173e-06,9.999973743940173e-06,1000
WIF/USD,2025-12-26 08:00:44,2.0000454178160827,2.0000454178160827,2.0000454178160827,2.0000454178160827,1000
SHIB/USD,2025-12-26 08:00:44,1.9999948241718334e-05,1.9999948241718334e-05,1.9999948241718334e-05,1.9999948241718334e-05,1000
BONK/USD,2025-12-26 08:00:44,2.000011698866248e-05,2.000011698866248e-05,2.000011698866248e-05,2.000011698866248e-05,1000
NEAR/USD,2025-12-26 08:00:44,4.99998971926383,4.99998971926383,4.99998971926383,4.99998971926383,1000
FET/USD,2025-12-26 08:00:44,1.5000004867610692,1.5000004867610692,1.5000004867610692,1.5000004867610692,1000
