Timestamp,Ticker,State,Regime,Velocity,Entry_Vel,Decay_Pct,Heat,EQS,Action,Advisor_Msg,Last_Price,MFE,Exit_Reason,Replay_Mode
2023-11-15 03:47:44,BTC/USD,WAIT,LOW_VOL,-0.1598,0,0%,0,-,WAIT,Scanning...,100802.4032016,-,-,TRUE
2023-11-15 03:47:46,BTC/USD,WAIT,LOW_VOL,-0.1049,0,0%,0,-,WAIT,Scanning...,100827.60380240041,-,-,TRUE
2023-11-15 03:47:48,BTC/USD,WAIT,LOW_VOL,-0.0500,0,0%,0,-,WAIT,Scanning...,100852.8044032008,-,-,TRUE
2023-11-15 03:47:50,BTC/USD,WAIT,LOW_VOL,0.0050,0,0%,0,-,WAIT,Scanning...,100878.0050040012,-,-,TRUE
2023-11-15 03:47:52,BTC/USD,WAIT,LOW_VOL,0.0599,0,0%,0,-,WAIT,Scanning...,100903.2056048016,-,-,TRUE
2023-11-15 03:47:54,BTC/USD,WAIT,LOW_VOL,0.1150,0,0%,0,-,WAIT,Scanning...,100928.40620560199,-,-,TRUE
2023-11-15 03:47:56,BTC/USD,ARM,LOW_VOL,0.1700,0,0%,0,-,WAIT,⚠️ Signal Building...,100953.6068064024,-,-,TRUE
2023-11-15 03:47:58,BTC/USD,ARM,LOW_VOL,0.2251,0,0%,0,-,WAIT,⚠️ Signal Building...,100978.8074072028,-,-,TRUE
2023-11-15 03:48:00,BTC/USD,WAIT,LOW_VOL,0.2251,0,0%,0,-,WAIT,Scanning...,101004.00800800319,-,-,TRUE
2023-11-15 03:48:02,BTC/USD,ARM,LOW_VOL,0.2251,0,0%,0,-,WAIT,⚠️ Signal Building...,101029.26911040599,-,-,TRUE
2023-11-15 03:48:04,BTC/USD,ARM,LOW_VOL,0.2251,0,0%,0,-,WAIT,⚠️ Signal Building...,101054.5302128088,-,-,TRUE
2023-11-15 03:48:06,BTC/USD,WAIT,LOW_VOL,0.2251,0,0%,0,-,WAIT,Scanning...,101079.7913152116,-,-,TRUE
2023-11-15 03:48:08,BTC/USD,ARM,LOW_VOL,0.2251,0,0%,0,-,WAIT,⚠️ Signal Building...,101105.0524176144,-,-,TRUE
2023-11-15 03:48:10,BTC/USD,ARM,LOW_VOL,0.2251,0,0%,0,-,WAIT,⚠️ Signal Building...,101130.3135200172,-,-,TRUE
2023-11-15 03:48:12,BTC/USD,WAIT,LOW_VOL,0.2251,0,0%,0,-,WAIT,Scanning...,101155.57462242,-,-,TRUE
2023-11-15 03:48:14,BTC/USD,ARM,LOW_VOL,0.2251,0,0%,0,-,WAIT,⚠️ Signal Building...,101180.8357248228,-,-,TRUE
2023-11-15 03:48:16,BTC/USD,ARM,LOW_VOL,0.2251,0,0%,0,-,WAIT,⚠️ Signal Building...,101206.0968272256,-,-,TRUE
2023-11-15 03:48:18,BTC/USD,WAIT,LOW_VOL,0.2251,0,0%,0,-,WAIT,Scanning...,101231.3579296284,-,-,TRUE
2023-11-15 03:48:20,BTC/USD,ARM,LOW_VOL,0.2250,0,0%,0,-,WAIT,⚠️ Signal Building...,101256.6190320312,-,-,TRUE
2023-11-15 03:48:22,BTC/USD,WAIT,LOW_VOL,0.1700,0,0%,0,-,WAIT,Scanning...,101226.307729228,-,-,TRUE
2023-11-15 03:48:24,BTC/USD,WAIT,LOW_VOL,0.1150,0,0%,0,-,WAIT,Scanning...,101195.9964264248,-,-,TRUE
2023-11-15 03:48:26,BTC/USD,WAIT,LOW_VOL,0.0600,0,0%,0,-,WAIT,Scanning...,101165.6851236216,-,-,TRUE
2023-11-15 03:48:28,BTC/USD,WAIT,LOW_VOL,0.0050,0,0%,0,-,WAIT,Scanning...,101135.3738208184,-,-,TRUE
2023-11-15 03:48:30,BTC/USD,WAIT,LOW_VOL,-0.0499,0,0%,0,-,WAIT,Scanning...,101105.0625180152,-,-,TRUE
2023-11-15 03:48:32,BTC/USD,WAIT,LOW_VOL,-0.1048,0,0%,0,-,WAIT,Scanning...,101074.751215212,-,-,TRUE
2023-11-15 03:48:34,BTC/USD,ARM,LOW_VOL,-0.1597,0,0%,0,-,WAIT,⚠️ Signal Building...,101044.4399124088,-,-,TRUE
2023-11-15 03:48:36,BTC/USD,ARM,LOW_VOL,-0.2146,0,0%,0,-,WAIT,⚠️ Signal Building...,101014.1286096056,-,-,TRUE
2023-11-15 03:48:38,BTC/USD,WAIT,LOW_VOL,-0.2694,0,0%,0,-,WAIT,Scanning...,100983.81730680239,-,-,TRUE
2023-11-15 03:48:40,BTC/USD,ARM,LOW_VOL,-0.2695,0,0%,0,-,WAIT,⚠️ Signal Building...,100953.5060039992,-,-,TRUE
2023-11-15 03:48:42,BTC/USD,ARM,LOW_VOL,-0.2147,0,0%,0,-,WAIT,⚠️ Signal Building...,100978.7570060012,-,-,TRUE
2023-11-15 03:48:44,BTC/USD,WAIT,LOW_VOL,-0.1598,0,0%,0,-,WAIT,Scanning...,101004.00800800319,-,-,TRUE
2023-11-15 03:48:46,BTC/USD,WAIT,LOW_VOL,-0.1049,0,0%,0,-,WAIT,Scanning...,101029.25901000519,-,-,TRUE
2023-11-15 03:48:48,BTC/USD,WAIT,LOW_VOL,-0.0500,0,0%,0,-,WAIT,Scanning...,101054.51001200719,-,-,TRUE
2023-11-15 03:48:50,BTC/USD,WAIT,LOW_VOL,0.0050,0,0%,0,-,WAIT,Scanning...,101079.76101400919,-,-,TRUE
2023-11-15 03:48:52,BTC/USD,WAIT,LOW_VOL,0.0599,0,0%,0,-,WAIT,Scanning...,101105.0120160112,-,-,TRUE
2023-11-15 03:48:54,BTC/USD,WAIT,LOW_VOL,0.1150,0,0%,0,-,WAIT,Scanning...,101130.2630180132,-,-,TRUE
2023-11-15 03:48:56,BTC/USD,ARM,LOW_VOL,0.1700,0,0%,0,-,WAIT,⚠️ Signal Building...,101155.5140200152,-,-,TRUE
2023-11-15 03:48:58,BTC/USD,ARM,LOW_VOL,0.2251,0,0%,0,-,WAIT,⚠️ Signal Building...,101180.76502201719,-,-,TRUE
